Population size (popsize) =   100
Chromosome length (lchrom) =    15
Maximum # of generations (maxgen)   100
Crossover probability (pcross) = 6.00000e-01
Mutation probability (pmutation) = 3.33000e-02

 Initial Generation Statistics
---------------------------------

Initial population maximum fitness = 2.07330e+01
Initial population average fitness = 7.37412e+00
Initial population minimum fitness = 1.00000e-30
Initial population sum of  fitness = 7.37412e+02



Generation #    1 data (lchrom    15)
No. parent1 parent2      x     fitness
----------------------------------
Old Generation of Generation No.     1
    8    96    16 -8.673e-02 1.098e+00    2.010e+01
    9     3    42 1.183e+00 5.493e-04    2.000e+01
   10     3    42 -1.016e+00 7.315e-01    2.054e+01
   11    89    38 -1.344e+00 5.025e-01    1.000e-30
   12    89    38 1.457e-01 2.392e-01    1.999e+01
   13    32    36 1.520e+00 1.373e-01    1.000e-30
   14    32    36 -3.131e-01 -2.568e-01    2.002e+01
   15    59    25 -9.955e-02 4.807e-01    2.002e+01
   16    59    25 -8.466e-02 1.127e-01    2.000e+01
   17    40     1 7.414e-01 2.255e-01    1.996e+01
   18    40     1 1.696e+00 3.824e-01    1.000e-30
   19    85    77 2.362e-01 7.944e-01    1.985e+01
   20    85    77 -1.005e+00 -8.861e-01    2.079e+01
   21     2    18 -9.723e-01 3.271e-01    2.010e+01
   22     2    18 -7.376e-01 4.035e-01    2.012e+01
   23    11    15 1.638e-01 -3.571e-01    1.998e+01
   24    11    15 6.956e-01 2.244e-01    1.996e+01
   25    58     6 1.220e+00 1.246e+00    1.000e-30
   26    58     6 -2.246e-01 1.445e-01    2.000e+01
   27    19     3 -2.648e-01 1.275e-01    2.000e+01
   28    19     3 -1.016e+00 6.691e-01    2.045e+01
   29    76    14 -2.633e-01 3.033e-01    2.002e+01
   30    76    14 -4.401e-02 1.328e-01    2.000e+01
   31    21    64 -2.570e-01 2.469e-01    2.002e+01
   32    21    64 -1.861e-01 8.377e-01    2.013e+01
   33    62    80 -6.539e-01 2.056e-01    2.003e+01
   34    62    80 -1.896e-01 5.516e-01    2.006e+01
   35    29    65 -5.581e-01 5.210e-01    2.015e+01
   36    29    65 1.776e-01 -1.359e+00    1.967e+01
   37    63    30 6.627e-01 4.416e-01    1.987e+01
   38    63    30 -7.066e-01 3.132e-01    2.007e+01
   39    90    56 -8.963e-01 3.859e-01    2.013e+01
   40    90    56 -8.084e-01 1.116e-01    2.001e+01
   41    20    92 1.078e+00 7.033e-01    1.947e+01
   42    20    92 6.525e-01 2.943e-01    1.994e+01
   43    50     5 -1.984e-01 1.745e-01    2.001e+01
   44    50     5 -1.260e-01 4.849e-01    2.003e+01
   45     4    71 -6.363e-01 2.548e-01    2.004e+01
   46     4    71 -5.430e-01 -6.677e-01    2.024e+01
   47    84    39 -3.029e-01 3.531e-01    2.004e+01
   48    84    39 -8.303e-01 8.481e-01    2.060e+01
   49    95    35 2.441e-01 3.835e-01    1.996e+01
   50    95    35 1.144e+00 2.589e-01    1.992e+01
   51    93    79 -5.929e-01 1.288e-02    2.000e+01
   52    93    79 -3.515e-01 7.411e-01    2.019e+01
   53    37    60 -1.224e-01 1.859e+00    1.000e-30
   54    37    60 -3.229e-01 2.163e-01    2.002e+01
   55    27    12 -3.785e-01 1.096e-01    2.000e+01
   56    27    12 -4.678e-01 5.592e-01    2.015e+01
   57    75    22 1.419e-01 4.165e-01    1.998e+01
   58    75    22 1.013e+00 8.657e-01    1.924e+01
   59    10    87 -1.002e+00 4.952e-01    2.025e+01
   60    10    87 -1.851e+00 1.614e+00    1.000e-30
   61    12    55 -3.428e-01 9.654e-01    2.032e+01
   62    12    55 -3.103e-01 5.455e-01    2.009e+01
   63    82    70 1.619e-01 8.747e-01    1.988e+01
   64    82    70 -6.055e-01 3.303e-01    2.007e+01
   65     1    23 -8.045e-01 8.825e-01    2.063e+01
   66     1    23 -7.452e-01 4.189e-01    2.013e+01
   67    41    31 1.023e+00 9.038e-01    1.916e+01
   68    41    31 -7.317e-01 -9.941e-01    2.072e+01
   69    72    61 1.229e+00 3.560e-01    1.984e+01
   70    72    61 -1.050e+00 1.212e-01    2.002e+01
   71    29    81 -5.581e-01 5.208e-01    2.015e+01
   72    29    81 -4.169e-02 1.757e-01    2.000e+01
   73    44    83 -5.555e-01 4.355e-01    2.011e+01
   74    44    83 -5.192e-01 -1.794e+00    1.000e-30
   75     6    54 1.192e+00 2.058e-01    1.995e+01
   76     6    54 -2.241e-01 1.207e+00    2.033e+01
   77    97    48 7.163e-01 9.246e-01    1.939e+01
   78    97    48 -6.202e-01 8.502e-02    2.000e+01
   79    58    69 1.220e+00 6.600e-01    1.947e+01
   80    58    69 -1.584e+00 1.535e-01    1.000e-30
   81    73   100 -9.323e-01 8.165e-01    2.062e+01
   82    73   100 7.557e-01 8.775e-01    1.942e+01
   83    66    28 -2.807e-01 5.794e-01    2.009e+01
